fsid,ns_birthplace,parish_search,latitude,longitude,country_API,county_API
93V4-DVY,håknäs västerbotten sweden,Not identified,63.57241329999999,19.6650323,Sweden,Västerbotten County
93VM-39C,bura sorsele vsb sweden,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
93VM-F8H,nysatra västerbotten sweden,NYSÄTRA (AC-län),64.283333,21.033333,Sweden,Västerbotten County
93W2-JY5,jörn västerbotten sweden,Not identified,65.0576818,20.0345638,Sweden,Västerbotten County
93Y1-SF5,tärna västerbotten sweden,TÄRNA,65.7102325,15.2617847,Sweden,Västerbottens län
93Y5-41S,sjulsmark vilhelmina västerbotten sweden,VILHELMINA,64.88924589999999,16.8082772,Sweden,Västerbotten County
93YB-R7N,gumboda nysätra västerbotten sweden,NYSÄTRA (AC-län),None,None,None,
93YP-HT8,avaträsk dorotea västerbotten sweden,DOROTEA,64.3422515,16.2593481,Sweden,Västerbotten County
93YT-YLK,umea stad västerbotten sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
9468-X5X,norrfors bygdea västerbotten sweden,BYGDEÅ,None,None,None,
94B3-2B4,gubbträsk stensele västerbotten sweden,STENSELE,None,None,None,
94B3-QF1,stöcksjö umeå västerbotten sweden,UMEÅ LANDS,63.7776783,20.1782515,Sweden,Västerbotten County
94B3-QW3,kvarnbyn västerbotten sweden,Not identified,64.4529474,20.4806065,Sweden,Västerbotten County
94B9-WZ8,lövnäs västerbotten sweden,Not identified,64.83408969999999,15.930958,Sweden,Västerbotten County
94B9-WZM,lofnas vilhelmina västerbotten sweden,VILHELMINA,None,None,None,
94CC-2HF,brattby västerbotten sweden,Not identified,63.9053234,19.8876688,Sweden,Västerbotten County
94CC-Y5C,örträsk lycksele västerbotten sweden,ÖRTRÄSK,64.13351159999999,18.9852541,Sweden,Västerbotten County
94D7-Z7B,buberget degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
94GY-31C,umeå landsförsamlings kyrka umeå kommun västerbotten sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
94KC-NPS,nordanås fredrika västerbotten sweden,FREDRIKA,64.2917061,18.1821265,Sweden,Västerbotten County
94QN-HPV,pengsjö västerbotten sweden,Not identified,63.86335,19.63156,Sweden,Västerbotten County
94V2-48F,bobacken bygdeå västerbotten sverige,BYGDEÅ,64.033333,20.816667,Sweden,Västerbotten County
94V2-4D5,bobacken västerbotten sweden,Not identified,64.033333,20.816667,Sweden,Västerbotten County
94V2-4J5,åkulla västerbotten sweden,Not identified,64.101278,20.7202326,Sweden,Västerbotten County
94V2-6KZ,junkboda västerbotten suède sweden,Not identified,64.083333,20.833333,Sweden,Västerbotten County
94V2-89K,lvnger västerbotten sweden,Not identified,64.36894149999999,21.3168482,Sweden,Västerbotten County
94V2-8PF,bygde västerbotten sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
94V2-C1K,stöcksjö västerbotten sweden,Not identified,63.7776783,20.1782515,Sweden,Västerbotten County
94V2-H2Z,skinnarbyn västerbotten sweden,Not identified,64.066667,20.8499999,Sweden,Västerbotten County
94V2-HBZ,junkboda bygdeå västerbotten sweden,BYGDEÅ,64.083333,20.833333,Sweden,Västerbotten County
94V2-HL1,rickle västerbotten sweden,Not identified,64.0991255,20.8841503,Sweden,Västerbotten County
94V2-HPC,rickleå västerbotten sweden,Not identified,64.11666699999999,20.9,Sweden,Västerbotten County
94V2-HPF,bobacken bygdeå västerbotten sweden,BYGDEÅ,64.033333,20.816667,Sweden,Västerbotten County
94V2-HPG,dalkarlså västerbotten sweden,Not identified,64.0322694,20.850085,Sweden,Västerbotten County
94V2-HZR,ytterklinten västerbotten sweden,Not identified,64.2,20.7000001,Sweden,Västerbotten County
94V2-ZKB,näs bygdeå västerbotten sweden,BYGDEÅ,64.0814867,20.9209222,Sweden,Västerbottens län
94V2-ZT3,blattnicksele sorsele västerbotten sverige,SORSELE,65.3467831,17.588587,Sweden,Västerbotten County
94WT-YJ3,umea sfs vasterb sweden,UMEÅ LANDS,63.82022240000001,20.3054461,Sweden,Västerbottens län
94WT-YYH,ricklea bygdea sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
94ZV-8BM,häggnäs umeå landskommun västerbotten sverige,UMEÅ LANDS,63.6235916,19.9083586,Sweden,Västerbotten County
94ZV-8L1,röbäck umeå lfs sweden,UMEÅ LANDS,63.8085758,20.1853762,Sweden,Västerbotten County
94ZV-9WR,westerhiske umeå västerbotten sweden,UMEÅ LANDS,63.836251,20.189145,Sweden,Västerbottens län
94ZV-DBR,skravelsjö umeå lands västerbotten sweden,UMEÅ LANDS,63.79818759999999,20.143038,Sweden,Västerbotten County
94ZV-J7H,rodånäs västerbotten sweden,Not identified,64.1093525,19.9648644,Sweden,Västerbotten County
94ZV-JPB,teg västerbotten sweden,Not identified,63.816667,20.2666669,Sweden,Västerbotten County
94ZV-N5H,rödånäs umeå västerbotten sweden,UMEÅ LANDS,64.1093525,19.9648644,Sweden,Västerbotten County
94ZV-NKT,hamnen umeå lfs sweden,UMEÅ LANDS,63.83445870000001,20.2587603,Sweden,Västerbottens län
94ZV-NW5,rödånäs umeå ldsf västerbotten sverige,UMEÅ LANDS,64.0938548,20.0021425,Sweden,Västerbottens län
94ZV-Q11,västerteg umeå lfs sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
94ZV-S7H,rödå umeå ldsf västerbotten sverige,UMEÅ LANDS,64.0920987,19.9539296,Sweden,Västerbotten County
961T-5TB,lavsjö vilhelmina västerbotten sweden,VILHELMINA,64.7055292,15.7952099,Sweden,Västerbottens län
966B-LL7,åselet pite lf norrbotten sverige,ÅSELE,65.317294,21.4794543,Sweden,Norrbottens län
968C-B33,byske västerbotten sweden,BYSKE,64.9534634,21.2041599,Sweden,Västerbotten County
968C-BS9,myrheden västerbotten sweden,Not identified,65.2941936,20.2025837,Sweden,Västerbotten County
968C-Y1G,fällfors västerbotten sverige,Not identified,65.1256576,20.789993,Sweden,Västerbotten County
96C1-8J6,kolksele västerbotten sweden,Not identified,63.9619152,19.6471251,Sweden,Västerbotten County
96C1-8NQ,vannas sweden,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
96ZX-4VH,umeå västerbotten sverige,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
971B-ZHX,furugrund byske västerbotten sweden,BYSKE,64.9173026,21.2228099,Sweden,Västerbotten County
9779-GBQ,svartsjö fredrika västerbotten sverige,SÄVAR,None,None,None,
9799-C1H,backviken västerbotten sweden,Not identified,64.381117,20.420499,Sweden,Västerbottens län
97BH-6SK,älgsjö västerbotten sweden,Not identified,64.2030619,17.5014263,Sweden,Västerbotten County
97C3-Q83,örträsk västerbotten sweden,ÖRTRÄSK,64.13351159999999,18.9852541,Sweden,Västerbotten County
97C7-H56,byske västerbotten suécia sweden,BYSKE,64.9534634,21.2041599,Sweden,Västerbotten County
97C7-HNN,sorsele västerbotten sverige,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
97C7-L4K,åkerberget åsele västerbotten sweden,ÅSELE,63.9666667,16.9333333,Sweden,Västerbottens län
97C8-QGK,kussjo degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
97CG-44B,överboda västerbotten sweden,Not identified,63.8515786,19.9270122,Sweden,Västerbotten County
97CG-87N,granön västerbotten sweden,Not identified,64.233833,19.353109,Sweden,Västerbottens län
97CG-D8C,ume ume landsfrsamling västerbotten sweden,Not identified,63.8258471,20.2630354,Sweden,Västerbotten County
97CH-PQH,marsfjäll åsele västerbotten sweden,ÅSELE,64.966667,15.333333,Sweden,Västerbottens län
97CH-Q8W,vindelgransele västerbotten sweden,Not identified,65.1077806,18.3049094,Sweden,Västerbotten County
97CJ-Z7X,tegsnäset västerbotten sweden,Not identified,64.2177566,19.3832365,Sweden,Västerbotten County
97CL-PLX,tväråträsk västerbotten sweden,Not identified,65.1433598,17.9815422,Sweden,Västerbotten County
97CM-33R,flurkmark umeå västerbotten sweden,UMEÅ LANDS,63.9825556,20.240335,Sweden,Västerbotten County
97CM-4QW,bomsjö åsele västerbotten sweden,ÅSELE,64.166667,17.466667,Sweden,Västerbotten County
97CM-7G7,vindel gransele lycksele västerbotten sweden,LYCKSELE,65.1077806,18.3049094,Sweden,Västerbotten County
97CP-4WH,storsafvartrask degerfors västerbotten sweden,ÖRTRÄSK,64.2,19.716667,Sweden,Västerbotten County
97CP-FQN,mjösjö nordmaling västerbotten sverige,NORDMALING,63.73252129999999,19.1597093,Sweden,Västerbottens län
97CP-S3J,stöcke umeå lands västerbotten sweden,UMEÅ LANDS,63.74071619999999,20.2296324,Sweden,Västerbotten County
97CP-SS8,umeå umeå landsförsamling västerbotten sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
97CP-XKP,sörfors västerbotten sverige,Not identified,63.87399069999999,20.0413196,Sweden,Västerbotten County
97CQ-4CQ,björksele västerbotten sweden,Not identified,64.9873083,18.5133434,Sweden,Västerbotten County
97CQ-HML,brännäs lycksele västerbotten sweden,LYCKSELE,None,None,None,
97CQ-VT8,stennäs sorsele västerbotten sweden,SORSELE,None,None,None,
97CS-L53,knaften västerbotten sweden,Not identified,64.44873319999999,18.6354,Sweden,Västerbotten County
97CS-Q4W,dalasjö vilhelmina västerbotten sweden,VILHELMINA,64.5637019,16.8948073,Sweden,Västerbotten County
97CV-Q8X,ersmark umea lands västerbotten sweden,UMEÅ LANDS,63.88661159999999,20.3148127,Sweden,Västerbotten County
97CV-QHM,högland västerbotten sweden,Not identified,64.5776513,15.8841167,Sweden,Västerbotten County
97CW-H6N,öravan västerbotten sweden,Not identified,64.6257251,18.0743316,Sweden,Västerbotten County
97CW-LBR,vilhelmina församling västerbotten sverige,VILHELMINA,64.625252,16.6510206,Sweden,Västerbottens län
97CW-LY2,vägsele lycksele västerbotten sweden,LYCKSELE,64.5018664,18.2724297,Sweden,Västerbotten County
97CW-P26,skarda lycksele västerbotten sweden,LYCKSELE,64.2085698,18.8524496,Sweden,Västerbotten County
97CW-PSV,skurtrsk västerbotten sweden,Not identified,64.20711,19.0551299,Sweden,Västerbotten County
97CW-RVW,gransele lycksele västerbotten sweden,LYCKSELE,64.5958098,18.6763669,Sweden,Västerbotten County
97CX-35B,grano degerfors västerbotten sweden,DEGEFORS,None,None,None,
97CY-CMS,åmsele västerbotten sweden,ÅSELE,64.5296316,19.3471134,Sweden,Västerbotten County
97CY-JTC,norrliden degerfors bottn sweden,DEGEFORS,64.416667,19.7666671,Sweden,Västerbotten County
97H1-R7H,lycksele västerbotten sverige,LYCKSELE,64.5958098,18.6763669,Sweden,Västerbotten County
97MB-D13,nyby vännäs västerbotten sweden,VÄNNÄS,63.89999999999999,19.7166671,Sweden,Västerbotten County
981S-237,braxen nr 1 umeå sfs västerbotten sverige,UMEÅ LANDS,None,None,None,
981S-2Q6,umeå lfs västerbotten sverige,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
981S-2QM,umeå sfs västerbotten sverige,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
981S-2SB,ön umeå lfs västerbotten sverige,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
981S-2ST,ön umeå sfs västerbotten sverige,UMEÅ LANDS,63.8,20.2833332,Sweden,Västerbotten County
98BK-J7M,åkernäs västerbotten sweden,Not identified,65.7072535,16.247641,Sweden,Västerbotten County
98R3-S2F,umeå sfs västerbotten sweden,UMEÅ LANDS,63.8293747,20.2896538,Sweden,Västerbottens län
98XP-3T7,drängsmark skellefteå landsförs ac sweden,SKELLEFTEÅ,64.9167509,20.9573529,Sweden,Västerbotten County
992L-1CC,tallberg västerbotten sweden,Not identified,64.98686599999999,20.8030714,Sweden,Västerbotten County
992L-BRT,hössjö umeå landsförs västerbotten sweden,UMEÅ LANDS,63.78633720000001,19.8625022,Sweden,Västerbotten County
992L-TYR,åskilje västerbotten sweden,Not identified,64.916667,17.8666669,Sweden,Västerbotten County
992P-4GW,nyby umea psh västerbottens sweden,UMEÅ LANDS,63.82022240000001,20.3054461,Sweden,Västerbottens län
992P-4VH,åliden norsjö fs sweden,NORSJÖ,64.9115712,19.4833489,Sweden,Västerbottens län
992P-8L7,brännlund västerbotten sweden,Not identified,65.1855069,21.0612551,Sweden,Västerbotten County
992P-8LD,norsjö norsjö fs sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
992P-9NY,åmsele degerfors fs sweden,ÅSELE,64.5296316,19.3471134,Sweden,Västerbotten County
992P-QV1,pengsjö vännäs fs sweden,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
992P-ZDQ,pengsj vnns fs sweden,Not identified,None,None,None,
998J-P7P,almsele asele västerbotten sweden,ÅSELE,64.162402,17.353899,Sweden,Västerbotten County
99B2-SRB,överklinten västerbotten sweden,Not identified,64.233333,20.65,Sweden,Västerbotten County
99BT-MGJ,fjallbyn lövånger västerbotten sweden,LÖVÅNGER,64.36894149999999,21.3168482,Sweden,Västerbotten County
99BY-SDH,svarttjärn 1 lövånger västerbotten sweden,SÄVAR,64.51251839999999,21.0625056,Sweden,Västerbotten County
99G2-43C,barsele stensele ac sweden,STENSELE,65.0446042,17.4512033,Sweden,Västerbotten County
99GK-BCC,stensele ac sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
99J9-5PT,lycksele lycksele kommun västerbotten sverige,LYCKSELE,64.5958098,18.6763669,Sweden,Västerbotten County
99J9-BZ5,vormsele sweden,Not identified,64.90333249999999,18.6921154,Sweden,Västerbotten County
99J9-TLS,jerfsjo västerbotten sweden,Not identified,61.710933,16.1784355,Sweden,Gavleborg County
99JG-6TT,tjern burträsk västerbotten sweden,BURTRÄSK,64.5197907,20.6566773,Sweden,Västerbotten County
99PF-X96,brännäs arjeplog sweden,ARJEPLOG,65.79656059999999,17.7890263,Sweden,Norrbotten County
99QN-311,önnesmark 2 lövånger västerbotten sweden,LÖVÅNGER,64.4707828,21.3139538,Sweden,Västerbotten County
99TP-17R,pengsjö vännäs västerbotten sweden,VÄNNÄS,63.86335,19.63156,Sweden,Västerbotten County
99ZZ-64J,kyrkstaden skelleftea västerbotten sweden,SKELLEFTEÅ,64.75139090000002,20.9293289,Sweden,Västerbottens län
9C1X-NMM,vaksjo asele västerbotten sweden,ÅSELE,64.3945712,17.6995859,Sweden,Västerbottens län
9D92-Q1K,jörn västerbotten sverige,Not identified,65.0576818,20.0345638,Sweden,Västerbotten County
9DDT-3Z3,rambo västerbotten sweden,Not identified,64.0619463,19.4733089,Sweden,Västerbotten County
9DS1-DN6,unea västerbotten sweden,Not identified,63.8258471,20.2630354,Sweden,Västerbotten County
9DX8-LD1,gransele lycksele västerbottens sweden,LYCKSELE,64.59536609999999,18.6755338,Sweden,Västerbottens län
9F2H-725,flarken nysätra västerbotten sweden,NYSÄTRA (AC-län),None,None,None,
9F2H-7JD,kvarnfors nysätra västerbotten sweden,NYSÄTRA (AC-län),None,None,None,
9F2H-GLT,kokträsk malå västerbotten sverige,MALÅ,65.33128169999999,18.8033088,Sweden,Västerbotten County
9F2H-T5J,tjärnberg malå västerbotten sverige,MALÅ,65.2952281,18.6195815,Sweden,Västerbotten County
9F2W-74Y,bygdsiljum burträsk västerbotten sverige,BURTRÄSK,None,None,None,
9F2W-CPM,kolaboda nysätra västerbotten sverige,NYSÄTRA (AC-län),None,None,None,
9F3J-VNJ,baggböle västerbotten sweden,Not identified,63.839012,20.1319863,Sweden,Västerbotten County
9F3Z-2H1,backsjo vilhelmina västerbotten sweden,VILHELMINA,64.7014059,17.1201691,Sweden,Västerbotten County
9F77-G3S,westerteg umea landsfors västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
9F9Y-MJ4,norrfors bygdeå västerbotten sweden,BYGDEÅ,None,None,None,
9FJQ-M84,råsele åsele västerbotten sverige,ÅSELE,64.41515869999999,16.8117999,Sweden,Västerbotten County
9FJQ-MFV,nästansjö västerbotten sweden,Not identified,64.79629469999999,16.513023,Sweden,Västerbotten County
9FJQ-MHW,lomsjö åsele västerbotten sweden,ÅSELE,64.19015320000001,16.9184951,Sweden,Västerbotten County
9FJQ-MHZ,lomsjö åsele västerbotten sverige,ÅSELE,64.19015320000001,16.9184951,Sweden,Västerbotten County
9FMJ-242,stensele stensele västerbotten sverige,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
9FMJ-27X,bastuträsk stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-2W7,bastuträsk stensele västerbotten sweden,STENSELE,None,None,None,
9FMJ-J2V,skarvsjön stensele västerbotten sweden,STENSELE,64.9564321,17.1074751,Sweden,Västerbottens län
9FMJ-J4Y,pauträsk stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-JCB,luspholm stensele västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
9FMJ-JGT,slussfors stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-JL4,harrvik stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-K28,fjällbosjö stensele västerbotten sverige,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
9FMJ-K3K,långnäs stensele västerbptten sverige,STENSELE,60.1166667,20.3000001,Åland Islands,Countryside
9FMJ-K51,flakaträsk stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-KGB,joranträsk stensele västerbotten sverige,STENSELE,64.9598955,17.3744634,Sweden,Västerbottens län
9FMJ-KHT,bergnäs stensele västerbotten sverige,STENSELE,None,None,None,
9FMJ-KY9,skarvsjön stensele västerbotten sverige,STENSELE,64.9564321,17.1074751,Sweden,Västerbottens län
9FMJ-NBY,sördal stensele västerbotten sverige,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
9FMJ-V53,harrsjö stensele västerboten sverige,STENSELE,64.54532999999999,15.61169,Sweden,Västerbotten County
9FMJ-V5Y,harrsjö umnäs kbfd stensele västerbotten sverige,STENSELE,64.54532999999999,15.61169,Sweden,Västerbotten County
9FMJ-VG2,harrsjö stensele västerbotten sweden,STENSELE,None,None,None,
9FMT-5F8,storarmsjö västerbotten sweden,Not identified,64.05258409999999,19.2562691,Sweden,Västerbotten County
9FP8-M7M,bredträsk överkalix sverige,Not identified,66.3,22.433333,Sweden,Norrbotten County
9FQ3-HP7,pauträsk lycksele västerbotten sweden,LYCKSELE,64.8105959,17.5177099,Sweden,Västerbotten County
9FQ3-HPW,pauträsk lycksele västerbotten sverige,LYCKSELE,64.8105959,17.5177099,Sweden,Västerbotten County
9FWL-596,vännäs västerbotten sverige,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
9H4T-GKX,västerbotten sverige,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
9H99-H4X,norrbyskär västerbotten sweden,Not identified,63.55636,19.8749299,Sweden,Västerbotten County
9HT2-4GB,gavsele västerbotten sweden,Not identified,64.016667,17.25,Sweden,Västerbotten County
9HT2-H9Y,tallsjö västerbotten sweden,Not identified,64.14162999999999,18.0252601,Sweden,Västerbotten County
9HT2-HRP,risbäck västerbotten sweden,Not identified,64.7054904,15.5324917,Sweden,Västerbotten County
9HT2-ZD7,prästbordet ramsele ångermanland y se sweden,Not identified,63.53931369999999,16.4693193,Sweden,Västernorrland County
9HT2-ZVC,björksele lycksele västerbotten sweden,LYCKSELE,64.9873083,18.5133434,Sweden,Västerbotten County
9HTK-BZK,stensele lappland ac se sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
9HTK-S3F,näsmark västerbotten sweden,Not identified,63.96993419999999,19.1548229,Sweden,Västerbotten County
9HV4-3FK,klöse västerbotten sweden,Not identified,63.66182000000001,19.2616699,Sweden,Västerbotten County
9HV4-3HJ,orrböle västerbotten sweden,Not identified,63.71726990000001,19.3292916,Sweden,Västerbotten County
